country,countryname,party,year_min,year_max,abbrev,name,name_english,candidate_name,change_kind,change_rank,change_year_min,change_year_max,is_alliance,coalition_member_leading,coalition_member_1,coalition_member_2,coalition_member_3,coalition_member_4,coalition_member_5,coalition_member_6,coalition_member_7,coalition_member_8,coalition_member_9,coalition_member_10,coalition_member_11,coalition_member_12,coalition_member_13,coalition_member_14,coalition_member_15,coalition_member_16,coalition_member_17,coalition_member_18,coalition_member_19,successor,successor_2,predecessor,merger_of_1,merger_of_2,merger_of_3,merger_of_4,merger_of_5,merger_of_6,merger_of_7,split_from,joined_by_1,joined_by_2
98,Ukraine,98323,1998,1998,SPU-SelPU,Blok Sotsialistychna Partiya Ukrainy ta Selyans’ka Partiya Ukrainy,Bloc Socialist Party of Ukraine and Peasant Party of Ukraine,NA,NA,0,1998,1998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,Ukraine,98324,1998,1998,NA,Vseukrains`ke Ob'ednannya ‘Hromada',All-Ukrainian Association ‘Community',NA,NA,0,1998,1998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,Ukraine,98325,1994,1994,SDPU,Sotsial-Demokratychna Partiya Ukrainy,Social Democractic Party of Ukraine,NA,NA,0,1994,1994,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,Ukraine,98340,2019,2019,NA,Opozycijna platforma - Za žittja,Opposition Platform - For Life,NA,NA,0,2019,2019,0,NA,98910,98428,Za Zhittya (For Life),(Party of Development of Ukraine),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98910,98428,Za Zhittya (For Life),(Party of Development of Ukraine),NA,NA,NA,NA,NA,NA
98,Ukraine,98350,2019,2019,NA,Opozycijnyj blok,Opposition Bloc,NA,NA,0,2019,2019,0,NA,98910,Partiya myru ta rozvytku (Party for Peace and Development),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98910,Partiya myru ta rozvytku (Party for Peace and Development),NA,NA,NA,NA,NA,NA,NA,NA
98,Ukraine,98421,1994,1994,MBR,Mizhregional`nyj Blok Reform,Interregional Reform Bloc,NA,NA,0,1994,1994,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,Ukraine,98422,1994,1994,PDVU,Partiya Demokratychnoho Vidrodzhennya Ukrainy,Party of Democratic Rebirth of Ukraine,NA,NA,0,1994,1994,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,Ukraine,98423,1994,1994,PT,Partiya Truda,Labour Party,NA,NA,0,1994,1994,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,Ukraine,98424,1994,1994,HKU,Hrazhdanskyj Konhres Ukrainy,Civic Congress of Ukraine,NA,NA,0,1994,1994,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,Ukraine,98426,1998,1998,NDPU,Narodno-Demokratychna Partiya Ukrainy,People’s Democratic Party of Ukraine,NA,NA,0,1998,1998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,Ukraine,98427,1998,2002,SDPU(O),Sotsial-Demokratychna Partiya Ukrainy (Obyednana),Social Democratic Party of Ukraine United,NA,NA,0,1998,2002,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,Ukraine,98428,1998,1998,NA,"Vpered, Ukraina","Forward, Ukraine!",NA,NA,0,1998,1998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,Ukraine,98429,2002,2002,ZYU,Za Yedinu Ukrainu!,For a United Ukraine!,NA,NA,0,2002,2002,1,NA,98811,98426,PPPU Partiya Promislovtsiv i Pidpryyemtsiv Ukrainy (Party of Industrialists and Enterpreneurs of Ukraine),98952,TU Trudova Ukraina (Working Ukraine),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,Ukraine,98440,2019,2019,NA,Sluha Narodu,Servant of the People,NA,NA,0,2019,2019,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,Ukraine,98450,2019,2019,NA,Holos,Voice,NA,NA,0,2019,2019,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,Ukraine,98521,1994,1998,KhDPU,Khrystyyans`ko-Demokratychna Partiya Ukrainy,Christian Democratic Party of Ukraine,NA,NA,0,1994,1998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,Ukraine,98611,1994,1998,Rukh,Narodnyi Rukh Ukrainy,Popular Movement of Ukraine,NA,NA,0,1994,1998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,Ukraine,98612,1994,1994,URP,Ukrainska Respublikanska Partiya,Ukrainian Republican Party,NA,NA,0,1994,1994,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,Ukraine,98613,1994,1994,DPU,Demokratychna Partiya Ukrainy,Democratic Party of Ukraine,NA,NA,0,1994,1994,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,Ukraine,98614,1998,1998,NF,Viborchyj Blok ‘Natsional`nyi Front',Electoral Bloc ‘National Front',NA,NA,0,1998,1998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,Ukraine,98615,2002,2007,NU,Blok Viktora Yushchenka ‘Nasha Ukraina',Viktor Yushchenko Bloc ‘Our Ukraine',NA,NA,0,2002,2006,1,NA,98611,98711,PKNS Partiya Khrystiyanska-Narodniy Soyuz (Christian-Popular Union Party),RiP Reformy i Poryadok Partiya (Reforms and Order Party),LPU Liberalna Partiya Ukrainy (Liberal Party of Ukraine),Solidarnist (Solidarity),RKP Respublikanska Krystyyanska Partiya (Republican Christian Party),MPU Molodizna Partiya Ukrainy (Youth Party of Ukraine),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,Ukraine,98615,2002,2007,NU-NS,‘Nasha Ukraina - Narodna Samooborona',‘Our Ukraine - People's Self-Defense',NA,renamed and change of composition,1,2007,2007,1,NA,NSNU Narodni Syuz ‘Nasha Ukraina' (People's Union ‘Our Ukraine'),98711,UNP Ukrainskoho Narodnoho Partiya (Ukrainian People's Party),KDS Khrystyyans`ko Demokratychnyj Soyuz (Christian Democratic Union),URP Ukrainska Respublikanska Partiya ‘Sobor' (Ukrainian Republican Party ‘Assembly'),98428,Pora (It Is Time),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,Ukraine,98616,2002,2007,BYuT,Viborchiy Blok Yuliyi Tymoshenko,Juliya Tymoshenko Election Bloc,NA,NA,0,2002,2004,1,NA,Partiya Bat'kivshchyna (Fatherland Party),UNP Ukrainskoho Narodnoho Partiya ‘Sabor' (Ukrainian People's Party ‘Assembly'),98612,SDPU Ukrainska Sotsial-Demokratychna Partiya (Ukrainian Social Democratic Party),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,Ukraine,98616,2002,2007,BYuT,Viborchiy Blok Yuliyi Tymoshenko,Juliya Tymoshenko Election Bloc,NA,change of composition,1,2005,2006,1,NA,Partiya Bat'kivshchyna (Fatherland Party),SDPU Ukrainska Sotsial-Demokratychna Partiya (Ukrainian Social Democratic Party),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,Ukraine,98616,2002,2007,BYuT,Viborchiy Blok Yuliyi Tymoshenko,Juliya Tymoshenko Election Bloc,NA,change of composition,2,2007,2007,1,NA,Partiya Bat'kivshchyna (Fatherland Party),SDPU Ukrainska Sotsial-Demokratychna Partiya (Ukrainian Social Democratic Party),PRP Partiya Reformy i Poriadok (Party Reform and Order),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,Ukraine,98617,2012,2019,NA,Vseukrayins'ke Obyednannya Bat'kivshchyna,All-Ukrainian Union ‘Fatherland',NA,NA,0,2012,2019,0,NA,Partiya Bat'kivshchyna (Fatherland Party),PRP Partiya Reformy i Poriadok (Party Reform and Order),Front zmin (Front for Change),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98616,Partiya Bat'kivshchyna (Fatherland Party),PRP Partiya Reformy i Poriadok (Party Reform and Order),Front zmin (Front for Change),NA,NA,NA,NA,NA,NA,NA
98,Ukraine,98618,2014,2014,NA,Narodnyj Front,People's Front,NA,NA,0,2014,2014,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Batkivshchyna (Fatherland),NA,NA
98,Ukraine,98620,2014,2014,NA,Ob'yednannya  ‘Samopomich',Union ‘Self Help',NA,NA,0,2014,2014,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,Ukraine,98630,2012,2012,UDAR,Ukrajinskyj Demokratytschnyj Aljans za Reformy,Ukrainian Democratic Alliance for Reform,NA,NA,0,2012,2012,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,Ukraine,98631,2014,2019,NA,Blok Petra Poroshenka ‘Solidarnist'',Petro Poroshenko Bloc ‘Solidarity',NA,NA,0,2014,2018,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,Ukraine,98631,2014,2019,NA,Yevropeys'ka Solidarnist',European Solidarity,NA,renamed,1,2019,2019,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,Ukraine,98711,1994,1994,KUN,Konhres Ukrains`kykh Natsionalistiv,Congress of Ukrainian Nationalists,NA,NA,0,1994,1994,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,Ukraine,98712,1994,1994,UKRP,Ukrains`ka Konservatyvna Respublikans`ka Partiya,Ukrainian Conservative Republican Party,NA,NA,0,1994,1994,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,Ukraine,98713,1994,1994,UNA,Ukrains`ka Natsional`na Asambleya,Ukrainian National Assembly,NA,NA,0,1994,1994,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,Ukraine,98720,2012,2014,NA,Vseukrayinske obyednannia ‘Svoboda',All-Ukrainian Union ‘Freedom',NA,NA,0,2012,2014,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,Ukraine,98730,2014,2014,NA,Radikal`na Partiya Oleha Lyashka,Radical Party of Oleh Lyashko,NA,NA,0,2014,2014,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,Ukraine,98810,1994,1994,SelPU,Selyans’ka Partiya Ukrainy,Peasant Party of Ukraine,NA,NA,0,1994,1994,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,Ukraine,98811,1998,1998,APU,Ahrarna Partiya Ukrainy,Agrarian Party of Ukraine,NA,NA,0,1998,1998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,Ukraine,98910,2014,2014,NA,Opozycijnyj Blok,Opposition Bloc,NA,NA,0,2014,2014,0,parts of 98952 (PR),Ukrajina - Vpered! (Ukraine - Forward!),Trudova Ukrajina (Labour Ukraine),Partiya rozvytku Ukrainy  (Party of Development of Ukraine),Partiya  ‘Centr',Nova Polityka (New Politics),‘Deržavnij nejtralitet' (‘State Neutrality'),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ukrajina - Vpered! (Ukraine - Forward!),Trudova Ukrajina (Labour Ukraine),Partiya rozvytku Ukrainy  (Party of Development of Ukraine),Partiya  ‘Centr',Nova Polityka (New Politics),‘Deržavnij nejtralitet' (‘State Neutrality'),NA,NA,NA,NA
98,Ukraine,98951,1994,1994,PEVK,Partiya Ekonomycheskoho Vozrozhdeniya Kryma,Party of Economic Revival of Crimea,NA,NA,0,1994,1994,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,Ukraine,98952,2006,2012,PR,Partiya Rehioniv,Party of Regions,NA,NA,0,2006,2012,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,South Korea,113320,2000,2008,DLP,Minju Nodong Dang,Democratic Labour Party,NA,NA,0,2000,2008,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,South Korea,113321,2012,2012,UPP,Tonghap Jinbo Dang,United Progressive Party,NA,NA,0,2012,2012,0,NA,113320,PPP People's Participation Party,NPP Jinbo Shin Dang (New Progressive Party) (fraction of this party),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113320,PPP People's Participation Party,NPP Jinbo Shin Dang (New Progressive Party) (fraction of this party),NA,NA,NA,NA,NA,NA,NA
113,South Korea,113322,2016,2020,JP,Jeongui Dang,Justice Party,NA,NA,0,2016,2020,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113321,NA,NA
113,South Korea,113420,1992,1996,DP,Minju Dang,Democratic Party,NA,NA,0,1992,2019,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,South Korea,113420,1992,1996,DP,Minju Dang - Deobureo-shimin-dang,Democratic Party - including Platform Party,NA,renamed,1,2020,1996,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,South Korea,113421,1996,1996,NCNP,Sae Jungchi Kukmin Hoiee,National Congress for New Politics,NA,NA,0,1996,1996,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,South Korea,113422,2004,2004,Uri,Uri Dang,Uri Party,NA,NA,0,2004,2004,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,South Korea,113430,2000,2004,MDP,Saecheonnyeonminju Dang,Millenium Democratic Party,NA,NA,0,2000,2004,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,South Korea,113440,2008,2012,UDP,Daetonghap Minju-sindang,United Democratic Party,NA,NA,0,2008,2011,0,NA,UNDP United New Democratic Party,DP Democratic Party,113422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNDP United New Democratic Party,DP Democratic Party,113422,NA,NA,NA,NA,NA,NA,NA
113,South Korea,113440,2008,2012,DP,Minju Dang,Democratic Party,NA,renamed,1,2012,2012,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,South Korea,113441,2016,2020,DPK,Deobureominju Dang,Democratic Party,NA,NA,0,2016,2020,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113440,NA,NA,NA,NA,NA,NA,NA,NPAD Saejeongchi Minju Yeonhap (New Politics Alliance for Democracy),NA,NA
113,South Korea,113442,2016,2016,PP,Gungminui Dang,People's Party,NA,NA,0,2016,2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113440,NA,NA,NA,NA,NA,NA,NA,NPAD Saejeongchi Minju Yeonhap (New Politics Alliance for Democracy),NA,NA
113,South Korea,113443,2020,2020,NA,Yeollin-minju-dang,Open Democratic Party,NA,NA,0,2020,2020,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113441,NA,NA
113,South Korea,113450,2020,2020,PP,Gungminuidang,People Party,NA,NA,0,2020,2020,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,South Korea,113620,1992,1992,DLP,Minju Dayu Dang,Democratic Liberal Party,NA,NA,0,1992,1992,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,South Korea,113621,1992,1992,NUP,Minjok T'ongil-tang,National Unification Party,NA,NA,0,1992,1992,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,South Korea,113622,1996,1996,NKP,Shin Hankuk Dang,New Korea Party,NA,NA,0,1996,1996,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,South Korea,113630,2000,2016,GNP,Hannara Dang,Grand National Party,NA,NA,0,2000,2011,0,NA,113622,113420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113622,113420,NA,NA,NA,NA,NA,NA,NA,NA
113,South Korea,113630,2000,2016,NFP,Saenuri Dang,New Frontier Party,NA,renamed,1,2012,2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,South Korea,113631,2020,2020,UFP,Miraetonghapdang -Miraehangukdang,United Future Party - including Future Korea Party,NA,NA,0,2020,2020,0,NA,113630,Saerounbosudang (New Conservative Party),Onward for Future 4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113630,Saerounbosudang (New Conservative Party),Onward for Future 4.0,NA,NA,NA,NA,NA,NA,NA
113,South Korea,113650,1996,2004,ULD,Jayu Minju Yonmaeng,United Liberal Party,NA,NA,0,1996,2004,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,South Korea,113651,2008,2012,LFP,Jayou Seonjin Dang,Liberty Forward Party,NA,NA,0,2008,2012,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150,Argentina,150021,2015,2015,UNA,Unidos por una Nueva Alternativa,United for a New Alternative,Sergio Tomás Massa,NA,0,2015,2015,1,MID Movimiento de Integración y Desarrollo (Integration and Development Movement),PDC Partido Demócrata Christiano (Christian Democratic Party),UP Union Popular (Popular Union),UNIR Movimiento Nacionalista Constitucional,Partido Unión Celeste y Blanco,P3P Partido Tercera Posicion,Partido Renovador Federal,Compromiso y Esfuerzo para el Triunfo (Formosa),Partido Blanco de los Trabajadores (Jujuy),Pueblo Nuevo (La Pampa),Partido Identidad Salteña (Salta),Producción y Trabajo (San Juan),Encuentro Ciudadano (Santa Cruz),Unión por la Libertad (Santiago del Estero),Frente Renovador Auténtico (Tierra del Fuego),Partido Frente Renovador Auténtico (Tucumán),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150,Argentina,150022,2003,2003,FPL + UCeDé,Frente por la Lealtad y Unión del Centro Democrático,Front for Loyalty and Union of the Democratic Centre,Carlos S. Menem,NA,0,2003,2003,1,FPL Frente por la Lealtad (Front for Loyalty),UCeDé Unión del Centro Democrático (Union of the Democratic Centre),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150,Argentina,150023,2007,2007,CC,Coalición Cívica,Civic Coalition,Elisa Carrió,NA,0,2007,2007,1,150210,PAIS Política Abierta para la Integridad Social,GEN Generación para un Encuentro Nacional (Generation for a National Encounter),UPT Unión por Todos (Union for All),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150,Argentina,150024,2009,2009,ACyS,Acuerdo Cívico y Social,Social and Civic Agreement,NA,NA,0,2009,2009,1,NA,150301,150023,PS Partido Socialista (Socialist Party),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150,Argentina,150025,2003,2019,FpV,Frente para la Victoria,Front for Victory,Néstor C.  Kirchner,NA,0,2003,2006,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150,Argentina,150025,2003,2019,FpV,Frente para la Victoria,Front for Victory,Cristina Fernández de Kirchner,candidate change,1,2007,2014,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150,Argentina,150025,2003,2019,FpV,Frente para la Victoria,Front for Victory,Daniel Osvaldo Scioli,candidate change,2,2015,2018,1,150201,Partido de la Victoria (Party for Victory),PCCE Partido Comunista (Congreso Extraordinario) (Communist Party of Argentina (Extraordinary Congress)),Partido Frente Grande (Broad Front Party),KOLINA  Corriente para la Liberación Nacional,PSOL Partido Solidario,Partido de la Concertacion FORJA,PI Partido Intransigente (Intrasigent Party),Partido Federal,Partido Humanista,Encuentro por la Democracis y la Equidad,Frente H.A.C.E.R. por el Progreso Social,Partido por la Soberanía Popular (Jujuy),PCA Partido Comunista,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
